"x"
"126"	44321478
"127"	44017172
"128"	43716089
"129"	43418177
"130"	43123382
"131"	42831654
"132"	42542943
"133"	42257199
"134"	41974376
"135"	41694425
"136"	41417303
"137"	41142965
"138"	40871366
"139"	40602465
"140"	40336220
"141"	40072590
"142"	39811536
"143"	39553018
"144"	39296999
"145"	39043442
"146"	38792309
"147"	38543565
"148"	38297176
"149"	38053106
"150"	37811324
"151"	37571795
"152"	37334487
"153"	37099370
"154"	36866412
"155"	36635583
"156"	36406854
"157"	36180194
"158"	35955577
"159"	35732974
"160"	35512358
"161"	35293702
"162"	35076979
"163"	34862163
"164"	34649230
"165"	34438155
"166"	34228913
"167"	34021480
"168"	33815833
"169"	33611948
"170"	33409804
"171"	33209377
"172"	33010646
"173"	32813590
"174"	32618188
"175"	32424418
"176"	32232261
"177"	32041697
"178"	31852705
"179"	31665268
"180"	31479365
"181"	31294979
"182"	31112091
"183"	30930682
"184"	30750737
"185"	30572236
"186"	30395163
"187"	30219501
"188"	30045234
"189"	29872346
"190"	29700820
"191"	29530640
"192"	29361792
"193"	29194260
"194"	29028030
"195"	28863085
"196"	28699413
"197"	28536998
"198"	28375827
"199"	28215886
"200"	28057161
"201"	27899639
"202"	27743307
"203"	27588151
"204"	27434160
"205"	27281319
"206"	27129618
"207"	26979044
"208"	26829584
"209"	26681227
"210"	26533962
"211"	26387776
"212"	26242658
"213"	26098598
"214"	25955585
"215"	25813606
"216"	25672653
"217"	25532714
"218"	25393778
"219"	25255837
"220"	25118878
"221"	24982894
"222"	24847873
"223"	24713807
"224"	24580685
"225"	24448499
"226"	24317239
"227"	24186895
"228"	24057459
"229"	23928923
"230"	23801276
"231"	23674512
"232"	23548620
"233"	23423593
"234"	23299422
"235"	23176100
"236"	23053617
"237"	22931967
"238"	22811141
"239"	22691131
"240"	22571930
"241"	22453530
"242"	22335925
"243"	22219105
"244"	22103065
"245"	21987796
"246"	21873293
"247"	21759547
"248"	21646552
"249"	21534301
"250"	21422788
"251"	21312005
"252"	21201947
"253"	21092606
"254"	20983976
"255"	20876051
"256"	20768825
"257"	20662291
"258"	20556444
"259"	20451276
"260"	20346784
"261"	20242959
"262"	20139798
"263"	20037293
"264"	19935439
"265"	19834232
"266"	19733664
"267"	19633730
"268"	19534426
"269"	19435746
"270"	19337685
"271"	19240236
"272"	19143396
"273"	19047159
"274"	18951520
"275"	18856473
"276"	18762015
"277"	18668140
"278"	18574843
"279"	18482120
"280"	18389966
"281"	18298376
"282"	18207346
"283"	18116871
"284"	18026946
"285"	17937567
"286"	17848730
"287"	17760430
"288"	17672663
"289"	17585425
"290"	17498712
"291"	17412518
"292"	17326841
"293"	17241676
"294"	17157019
"295"	17072866
"296"	16989213
"297"	16906057
"298"	16823393
"299"	16741217
"300"	16659526
"301"	16578315
"302"	16497582
"303"	16417323
"304"	16337534
"305"	16258210
"306"	16179350
"307"	16100949
"308"	16023003
"309"	15945510
"310"	15868466
"311"	15791867
"312"	15715710
"313"	15639992
"314"	15564710
"315"	15489860
"316"	15415439
"317"	15341444
"318"	15267871
"319"	15194719
"320"	15121982
"321"	15049660
"322"	14977747
"323"	14906242
"324"	14835142
"325"	14764443
"326"	14694143
"327"	14624238
"328"	14554726
"329"	14485605
"330"	14416870
"331"	14348520
"332"	14280552
"333"	14212962
"334"	14145749
"335"	14078909
"336"	14012441
"337"	13946341
"338"	13880606
"339"	13815235
"340"	13750224
"341"	13685571
"342"	13621274
"343"	13557330
"344"	13493737
"345"	13430492
"346"	13367592
"347"	13305037
"348"	13242822
"349"	13180945
"350"	13119406
"351"	13058200
"352"	12997326
"353"	12936781
"354"	12876564
"355"	12816672
"356"	12757103
"357"	12697854
"358"	12638924
"359"	12580310
"360"	12522011
"361"	12464023
"362"	12406346
"363"	12348977
"364"	12291913
"365"	12235154
"366"	12178696
"367"	12122538
"368"	12066678
"369"	12011114
"370"	11955844
"371"	11900866
"372"	11846178
"373"	11791778
"374"	11737665
"375"	11683836
"376"	11630290
"377"	11577024
"378"	11524038
"379"	11471329
"380"	11418895
"381"	11366735
"382"	11314846
"383"	11263228
"384"	11211878
"385"	11160795
"386"	11109976
"387"	11059421
"388"	11009128
"389"	10959095
"390"	10909319
"391"	10859801
"392"	10810537
"393"	10761527
"394"	10712769
"395"	10664261
"396"	10616002
"397"	10567990
"398"	10520224
"399"	10472701
"400"	10425422
"401"	10378383
"402"	10331584
"403"	10285023
"404"	10238698
"405"	10192609
"406"	10146753
"407"	10101130
"408"	10055737
"409"	10010574
"410"	9965639
"411"	9920930
"412"	9876447
"413"	9832188
"414"	9788151
"415"	9744336
"416"	9700740
"417"	9657363
"418"	9614203
"419"	9571259
"420"	9528529
"421"	9486013
"422"	9443709
"423"	9401615
"424"	9359731
"425"	9318056
"426"	9276587
"427"	9235324
"428"	9194266
"429"	9153411
"430"	9112758
"431"	9072307
"432"	9032055
"433"	8992001
"434"	8952145
"435"	8912485
"436"	8873021
"437"	8833750
"438"	8794673
"439"	8755787
"440"	8717091
"441"	8678585
"442"	8640268
"443"	8602138
"444"	8564194
"445"	8526435
"446"	8488860
"447"	8451469
"448"	8414259
"449"	8377230
"450"	8340381
"451"	8303711
"452"	8267219
"453"	8230904
"454"	8194764
"455"	8158800
"456"	8123009
"457"	8087391
"458"	8051945
"459"	8016669
"460"	7981564
"461"	7946627
"462"	7911859
"463"	7877258
"464"	7842822
"465"	7808552
"466"	7774446
"467"	7740504
"468"	7706724
"469"	7673105
"470"	7639647
"471"	7606349
"472"	7573210
"473"	7540228
"474"	7507404
"475"	7474735
"476"	7442223
"477"	7409864
"478"	7377660
"479"	7345608
"480"	7313708
"481"	7281959
"482"	7250360
"483"	7218911
"484"	7187610
"485"	7156458
"486"	7125452
"487"	7094593
"488"	7063878
"489"	7033309
"490"	7002883
"491"	6972601
"492"	6942461
"493"	6912462
"494"	6882604
"495"	6852886
"496"	6823307
"497"	6793867
"498"	6764564
"499"	6735399
"500"	6706369
"501"	6677475
"502"	6648716
"503"	6620092
"504"	6591600
"505"	6563241
"506"	6535014
"507"	6506918
"508"	6478953
"509"	6451118
"510"	6423412
"511"	6395834
"512"	6368384
"513"	6341062
"514"	6313865
"515"	6286795
"516"	6259849
"517"	6233028
"518"	6206331
"519"	6179757
"520"	6153306
"521"	6126976
"522"	6100768
"523"	6074680
"524"	6048712
"525"	6022864
"526"	5997134
"527"	5971522
"528"	5946028
"529"	5920651
"530"	5895390
"531"	5870245
"532"	5845214
"533"	5820298
"534"	5795496
"535"	5770808
"536"	5746232
"537"	5721768
"538"	5697416
"539"	5673175
"540"	5649044
"541"	5625023
"542"	5601111
"543"	5577308
"544"	5553613
"545"	5530025
"546"	5506545
"547"	5483171
"548"	5459904
"549"	5436741
"550"	5413684
"551"	5390731
"552"	5367882
"553"	5345136
"554"	5322492
"555"	5299951
"556"	5277512
"557"	5255174
"558"	5232937
"559"	5210800
"560"	5188763
"561"	5166825
"562"	5144985
"563"	5123244
"564"	5101600
"565"	5080054
"566"	5058605
"567"	5037251
"568"	5015994
"569"	4994832
"570"	4973764
"571"	4952791
"572"	4931912
"573"	4911126
"574"	4890433
"575"	4869833
"576"	4849325
"577"	4828908
"578"	4808582
"579"	4788347
"580"	4768202
"581"	4748147
"582"	4728182
"583"	4708305
"584"	4688517
"585"	4668816
"586"	4649203
"587"	4629678
"588"	4610239
"589"	4590886
"590"	4571620
"591"	4552438
"592"	4533342
"593"	4514330
"594"	4495403
"595"	4476559
"596"	4457799
"597"	4439121
"598"	4420527
"599"	4402014
"600"	4383583
"601"	4365234
"602"	4346965
"603"	4328777
"604"	4310669
"605"	4292642
"606"	4274693
"607"	4256823
"608"	4239033
"609"	4221320
"610"	4203685
"611"	4186128
"612"	4168648
"613"	4151245
"614"	4133918
"615"	4116667
"616"	4099492
"617"	4082392
"618"	4065367
"619"	4048417
"620"	4031541
"621"	4014738
"622"	3998010
"623"	3981354
"624"	3964771
"625"	3948261
"626"	3931823
"627"	3915457
"628"	3899162
"629"	3882938
"630"	3866785
"631"	3850702
"632"	3834689
"633"	3818747
"634"	3802873
"635"	3787069
"636"	3771333
"637"	3755666
"638"	3740067
"639"	3724536
"640"	3709072
"641"	3693676
"642"	3678346
"643"	3663083
"644"	3647886
"645"	3632755
"646"	3617690
"647"	3602689
"648"	3587754
"649"	3572884
"650"	3558077
"651"	3543335
"652"	3528657
"653"	3514042
"654"	3499491
"655"	3485002
"656"	3470576
"657"	3456212
"658"	3441910
"659"	3427669
"660"	3413491
"661"	3399373
"662"	3385316
"663"	3371320
"664"	3357384
"665"	3343508
"666"	3329692
"667"	3315935
"668"	3302237
"669"	3288599
"670"	3275019
"671"	3261497
"672"	3248033
"673"	3234628
"674"	3221279
"675"	3207988
"676"	3194755
"677"	3181577
"678"	3168457
"679"	3155392
"680"	3142384
"681"	3129431
"682"	3116534
"683"	3103692
"684"	3090905
"685"	3078172
"686"	3065494
"687"	3052871
"688"	3040301
"689"	3027785
"690"	3015322
"691"	3002913
"692"	2990556
"693"	2978253
"694"	2966001
"695"	2953802
"696"	2941656
"697"	2929560
"698"	2917517
"699"	2905524
"700"	2893583
"701"	2881693
"702"	2869853
"703"	2858064
"704"	2846324
"705"	2834635
"706"	2822995
"707"	2811405
"708"	2799864
"709"	2788372
"710"	2776929
"711"	2765535
"712"	2754189
"713"	2742891
"714"	2731640
"715"	2720438
"716"	2709283
"717"	2698175
"718"	2687115
"719"	2676101
"720"	2665134
"721"	2654214
"722"	2643339
"723"	2632511
"724"	2621728
"725"	2610991
"726"	2600300
"727"	2589653
"728"	2579052
"729"	2568495
"730"	2557983
"731"	2547516
"732"	2537092
"733"	2526713
"734"	2516377
"735"	2506085
"736"	2495836
"737"	2485631
"738"	2475468
"739"	2465349
"740"	2455272
"741"	2445237
"742"	2435245
"743"	2425295
"744"	2415387
"745"	2405520
"746"	2395695
"747"	2385911
"748"	2376168
"749"	2366467
"750"	2356806
"751"	2347185
"752"	2337606
"753"	2328066
"754"	2318566
"755"	2309106
"756"	2299686
"757"	2290306
"758"	2280965
"759"	2271663
"760"	2262400
"761"	2253176
"762"	2243990
"763"	2234843
"764"	2225734
"765"	2216664
"766"	2207631
"767"	2198637
"768"	2189680
"769"	2180760
"770"	2171878
"771"	2163033
"772"	2154224
"773"	2145453
"774"	2136719
"775"	2128020
"776"	2119359
"777"	2110733
"778"	2102143
"779"	2093590
"780"	2085072
"781"	2076589
"782"	2068142
"783"	2059730
"784"	2051354
"785"	2043012
"786"	2034705
"787"	2026432
"788"	2018194
"789"	2009991
"790"	2001822
"791"	1993686
"792"	1985585
"793"	1977517
"794"	1969483
"795"	1961482
"796"	1953515
"797"	1945580
"798"	1937679
"799"	1929811
"800"	1921975
"801"	1914172
"802"	1906401
"803"	1898663
"804"	1890956
"805"	1883282
"806"	1875640
"807"	1868029
"808"	1860450
"809"	1852903
"810"	1845386
"811"	1837901
"812"	1830447
"813"	1823024
"814"	1815632
"815"	1808270
"816"	1800939
"817"	1793638
"818"	1786368
"819"	1779127
"820"	1771917
"821"	1764737
"822"	1757586
"823"	1750465
"824"	1743373
"825"	1736311
"826"	1729278
"827"	1722274
"828"	1715298
"829"	1708352
"830"	1701435
"831"	1694546
"832"	1687686
"833"	1680854
"834"	1674050
"835"	1667274
"836"	1660526
"837"	1653807
"838"	1647115
"839"	1640450
"840"	1633813
"841"	1627204
"842"	1620621
"843"	1614066
"844"	1607538
"845"	1601037
"846"	1594563
"847"	1588115
"848"	1581694
"849"	1575300
"850"	1568932
"851"	1562590
"852"	1556274
"853"	1549984
"854"	1543720
"855"	1537482
"856"	1531270
"857"	1525083
"858"	1518922
"859"	1512786
"860"	1506675
"861"	1500590
"862"	1494529
"863"	1488493
"864"	1482483
"865"	1476497
"866"	1470535
"867"	1464598
"868"	1458686
"869"	1452797
"870"	1446933
"871"	1441094
"872"	1435278
"873"	1429486
"874"	1423717
"875"	1417973
"876"	1412252
"877"	1406554
"878"	1400880
"879"	1395229
"880"	1389602
"881"	1383997
"882"	1378416
"883"	1372857
"884"	1367321
"885"	1361808
"886"	1356317
"887"	1350849
"888"	1345404
"889"	1339980
"890"	1334579
"891"	1329200
"892"	1323843
"893"	1318508
"894"	1313195
"895"	1307904
"896"	1302634
"897"	1297386
"898"	1292159
"899"	1286954
"900"	1281770
"901"	1276608
"902"	1271466
"903"	1266345
"904"	1261246
"905"	1256167
"906"	1251109
"907"	1246072
"908"	1241055
"909"	1236059
"910"	1231083
"911"	1226128
"912"	1221192
"913"	1216277
"914"	1211382
"915"	1206507
"916"	1201652
"917"	1196817
"918"	1192002
"919"	1187206
"920"	1182430
"921"	1177673
"922"	1172936
"923"	1168218
"924"	1163519
"925"	1158839
"926"	1154179
"927"	1149538
"928"	1144915
"929"	1140311
"930"	1135726
"931"	1131160
"932"	1126613
"933"	1122084
"934"	1117573
"935"	1113081
"936"	1108607
"937"	1104151
"938"	1099714
"939"	1095294
"940"	1090893
"941"	1086509
"942"	1082144
"943"	1077796
"944"	1073466
"945"	1069153
"946"	1064858
"947"	1060581
"948"	1056321
"949"	1052078
"950"	1047852
"951"	1043644
"952"	1039453
"953"	1035279
"954"	1031122
"955"	1026981
"956"	1022858
"957"	1018751
"958"	1014661
"959"	1010588
"960"	1006531
"961"	1002491
"962"	998467
"963"	994460
"964"	990468
"965"	986493
"966"	982534
"967"	978592
"968"	974665
"969"	970754
"970"	966859
"971"	962980
"972"	959117
"973"	955269
"974"	951437
"975"	947620
"976"	943819
"977"	940034
"978"	936264
"979"	932509
"980"	928769
"981"	925044
"982"	921335
"983"	917641
"984"	913961
"985"	910297
"986"	906647
"987"	903012
"988"	899392
"989"	895787
"990"	892196
"991"	888620
"992"	885058
"993"	881511
"994"	877978
"995"	874459
"996"	870955
"997"	867464
"998"	863988
"999"	860526
"1000"	857078
"1001"	853644
"1002"	850224
"1003"	846818
"1004"	843426
"1005"	840047
"1006"	836682
"1007"	833330
"1008"	829993
"1009"	826668
"1010"	823357
"1011"	820060
"1012"	816776
"1013"	813505
"1014"	810247
"1015"	807003
"1016"	803771
"1017"	800553
"1018"	797348
"1019"	794156
"1020"	790976
"1021"	787810
"1022"	784656
"1023"	781515
"1024"	778387
"1025"	775271
"1026"	772168
"1027"	769077
"1028"	765999
"1029"	762934
"1030"	759881
"1031"	756840
"1032"	753811
"1033"	750795
"1034"	747790
"1035"	744798
"1036"	741818
"1037"	738851
"1038"	735895
"1039"	732951
"1040"	730018
"1041"	727098
"1042"	724190
"1043"	721293
"1044"	718408
"1045"	715534
"1046"	712673
"1047"	709822
"1048"	706983
"1049"	704156
"1050"	701340
"1051"	698536
"1052"	695742
"1053"	692960
"1054"	690190
"1055"	687430
"1056"	684681
"1057"	681944
"1058"	679218
"1059"	676502
"1060"	673798
"1061"	671104
"1062"	668422
"1063"	665750
"1064"	663089
"1065"	660439
"1066"	657799
"1067"	655170
"1068"	652551
"1069"	649943
"1070"	647346
"1071"	644759
"1072"	642183
"1073"	639617
"1074"	637061
"1075"	634515
"1076"	631980
"1077"	629455
"1078"	626940
"1079"	624435
"1080"	621941
"1081"	619456
"1082"	616981
"1083"	614517
"1084"	612062
"1085"	609617
"1086"	607182
"1087"	604757
"1088"	602342
"1089"	599936
"1090"	597540
"1091"	595153
"1092"	592777
"1093"	590409
"1094"	588052
"1095"	585703
"1096"	583365
"1097"	581035
"1098"	578715
"1099"	576404
"1100"	574103
"1101"	571811
"1102"	569528
"1103"	567254
"1104"	564990
"1105"	562734
"1106"	560488
"1107"	558250
"1108"	556022
"1109"	553802
"1110"	551592
"1111"	549390
"1112"	547197
"1113"	545013
"1114"	542838
"1115"	540672
"1116"	538514
"1117"	536365
"1118"	534224
"1119"	532093
"1120"	529969
"1121"	527854
"1122"	525748
"1123"	523650
"1124"	521561
"1125"	519480
"1126"	517407
"1127"	515343
"1128"	513287
"1129"	511239
"1130"	509200
"1131"	507168
"1132"	505145
"1133"	503130
"1134"	501123
"1135"	499124
"1136"	497133
"1137"	495150
"1138"	493175
"1139"	491208
"1140"	489249
"1141"	487298
"1142"	485354
"1143"	483418
"1144"	481490
"1145"	479570
"1146"	477658
"1147"	475753
"1148"	473856
"1149"	471966
"1150"	470084
"1151"	468210
"1152"	466343
"1153"	464484
"1154"	462632
"1155"	460787
"1156"	458950
"1157"	457120
"1158"	455298
"1159"	453483
"1160"	451675
"1161"	449874
"1162"	448081
"1163"	446295
"1164"	444516
"1165"	442744
"1166"	440979
"1167"	439221
"1168"	437470
"1169"	435727
"1170"	433990
"1171"	432260
"1172"	430538
"1173"	428822
"1174"	427113
"1175"	425411
"1176"	423715
"1177"	422027
"1178"	420345
"1179"	418670
"1180"	417001
"1181"	415340
"1182"	413685
"1183"	412036
"1184"	410395
"1185"	408759
"1186"	407131
"1187"	405509
"1188"	403893
"1189"	402284
"1190"	400681
"1191"	399085
"1192"	397495
"1193"	395911
"1194"	394334
"1195"	392763
"1196"	391199
"1197"	389640
"1198"	388088
"1199"	386542
"1200"	385003
"1201"	383469
"1202"	381942
"1203"	380420
"1204"	378905
"1205"	377396
"1206"	375893
"1207"	374396
"1208"	372905
"1209"	371420
"1210"	369940
"1211"	368467
"1212"	367000
"1213"	365538
"1214"	364083
"1215"	362633
"1216"	361189
"1217"	359750
"1218"	358318
"1219"	356891
"1220"	355470
"1221"	354055
"1222"	352645
"1223"	351241
"1224"	349842
"1225"	348450
"1226"	347062
"1227"	345680
"1228"	344304
"1229"	342934
"1230"	341568
"1231"	340208
"1232"	338854
"1233"	337505
"1234"	336162
"1235"	334823
"1236"	333491
"1237"	332163
"1238"	330841
"1239"	329524
"1240"	328212
"1241"	326906
"1242"	325605
"1243"	324309
"1244"	323018
"1245"	321732
"1246"	320452
"1247"	319176
"1248"	317906
"1249"	316641
"1250"	315381
"1251"	314125
"1252"	312875
"1253"	311630
"1254"	310390
"1255"	309155
"1256"	307925
"1257"	306699
"1258"	305479
"1259"	304263
"1260"	303052
"1261"	301847
"1262"	300645
"1263"	299449
"1264"	298258
"1265"	297071
"1266"	295889
"1267"	294712
"1268"	293539
"1269"	292371
"1270"	291208
"1271"	290049
"1272"	288895
"1273"	287746
"1274"	286601
"1275"	285461
"1276"	284325
"1277"	283194
"1278"	282068
"1279"	280946
"1280"	279828
"1281"	278715
"1282"	277606
"1283"	276502
"1284"	275402
"1285"	274306
"1286"	273215
"1287"	272129
"1288"	271046
"1289"	269968
"1290"	268894
"1291"	267825
"1292"	266760
"1293"	265699
"1294"	264642
"1295"	263589
"1296"	262541
"1297"	261497
"1298"	260457
"1299"	259421
"1300"	258389
"1301"	257362
"1302"	256338
"1303"	255319
"1304"	254303
"1305"	253292
"1306"	252285
"1307"	251281
"1308"	250282
"1309"	249287
"1310"	248296
"1311"	247308
"1312"	246325
"1313"	245345
"1314"	244370
"1315"	243398
"1316"	242430
"1317"	241466
"1318"	240506
"1319"	239550
"1320"	238598
"1321"	237649
"1322"	236704
"1323"	235763
"1324"	234826
"1325"	233892
"1326"	232962
"1327"	232036
"1328"	231114
"1329"	230195
"1330"	229280
"1331"	228368
"1332"	227460
"1333"	226556
"1334"	225655
"1335"	224758
"1336"	223865
"1337"	222975
"1338"	222088
"1339"	221206
"1340"	220326
"1341"	219451
"1342"	218578
"1343"	217709
"1344"	216844
"1345"	215982
"1346"	215124
"1347"	214268
"1348"	213417
"1349"	212569
"1350"	211724
"1351"	210882
"1352"	210044
"1353"	209209
"1354"	208378
"1355"	207549
"1356"	206725
"1357"	205903
"1358"	205085
"1359"	204270
"1360"	203458
"1361"	202649
"1362"	201844
"1363"	201042
"1364"	200243
"1365"	199447
"1366"	198654
"1367"	197865
"1368"	197078
"1369"	196295
"1370"	195515
"1371"	194738
"1372"	193964
"1373"	193194
"1374"	192426
"1375"	191661
"1376"	190900
"1377"	190141
"1378"	189386
"1379"	188633
"1380"	187884
"1381"	187137
"1382"	186393
"1383"	185653
"1384"	184915
"1385"	184180
"1386"	183449
"1387"	182720
"1388"	181994
"1389"	181271
"1390"	180550
"1391"	179833
"1392"	179119
"1393"	178407
"1394"	177698
"1395"	176992
"1396"	176289
"1397"	175589
"1398"	174891
"1399"	174196
"1400"	173504
"1401"	172815
"1402"	172128
"1403"	171445
"1404"	170763
"1405"	170085
"1406"	169409
"1407"	168736
"1408"	168066
"1409"	167398
"1410"	166734
"1411"	166071
"1412"	165411
"1413"	164754
"1414"	164100
"1415"	163448
"1416"	162799
"1417"	162152
"1418"	161508
"1419"	160867
"1420"	160228
"1421"	159591
"1422"	158957
"1423"	158326
"1424"	157697
"1425"	157071
"1426"	156447
"1427"	155825
"1428"	155206
"1429"	154590
"1430"	153976
"1431"	153364
"1432"	152755
"1433"	152149
"1434"	151544
"1435"	150942
"1436"	150343
"1437"	149746
"1438"	149151
"1439"	148559
"1440"	147969
"1441"	147381
"1442"	146796
"1443"	146213
"1444"	145632
"1445"	145054
"1446"	144478
"1447"	143904
"1448"	143332
"1449"	142763
"1450"	142196
"1451"	141632
"1452"	141069
"1453"	140509
"1454"	139951
"1455"	139395
"1456"	138842
"1457"	138290
"1458"	137741
"1459"	137194
"1460"	136649
"1461"	136107
"1462"	135566
"1463"	135028
"1464"	134492
"1465"	133958
"1466"	133426
"1467"	132896
"1468"	132368
"1469"	131843
"1470"	131319
"1471"	130798
"1472"	130278
"1473"	129761
"1474"	129246
"1475"	128733
"1476"	128222
"1477"	127712
"1478"	127205
"1479"	126700
"1480"	126197
"1481"	125696
"1482"	125197
"1483"	124700
"1484"	124205
"1485"	123712
"1486"	123221
"1487"	122731
"1488"	122244
"1489"	121759
"1490"	121275
"1491"	120794
"1492"	120314
"1493"	119837
"1494"	119361
"1495"	118887
"1496"	118415
"1497"	117945
"1498"	117477
"1499"	117010
"1500"	116546
"1501"	116083
"1502"	115622
"1503"	115163
"1504"	114706
"1505"	114251
"1506"	113797
"1507"	113345
"1508"	112895
"1509"	112447
"1510"	112001
"1511"	111556
"1512"	111113
"1513"	110672
"1514"	110233
"1515"	109795
"1516"	109360
"1517"	108925
"1518"	108493
"1519"	108062
"1520"	107633
"1521"	107206
"1522"	106781
"1523"	106357
"1524"	105935
"1525"	105514
"1526"	105095
"1527"	104678
"1528"	104263
"1529"	103849
"1530"	103437
"1531"	103026
"1532"	102617
"1533"	102210
"1534"	101804
"1535"	101400
"1536"	100998
"1537"	100597
"1538"	100197
"1539"	99800
"1540"	99404
"1541"	99009
"1542"	98616
"1543"	98225
"1544"	97835
"1545"	97446
"1546"	97060
"1547"	96674
"1548"	96291
"1549"	95909
"1550"	95528
"1551"	95149
"1552"	94771
"1553"	94395
"1554"	94020
"1555"	93647
"1556"	93276
"1557"	92905
"1558"	92537
"1559"	92169
"1560"	91804
"1561"	91439
"1562"	91076
"1563"	90715
"1564"	90355
"1565"	89996
"1566"	89639
"1567"	89283
"1568"	88929
"1569"	88576
"1570"	88225
"1571"	87874
"1572"	87526
"1573"	87178
"1574"	86832
"1575"	86488
"1576"	86145
"1577"	85803
"1578"	85462
"1579"	85123
"1580"	84785
"1581"	84449
"1582"	84114
"1583"	83780
"1584"	83447
"1585"	83116
"1586"	82786
"1587"	82458
"1588"	82131
"1589"	81805
"1590"	81480
"1591"	81157
"1592"	80835
"1593"	80514
"1594"	80195
"1595"	79876
"1596"	79559
"1597"	79244
"1598"	78929
"1599"	78616
"1600"	78304
"1601"	77993
"1602"	77684
"1603"	77376
"1604"	77069
"1605"	76763
"1606"	76458
"1607"	76155
"1608"	75853
"1609"	75552
"1610"	75252
"1611"	74953
"1612"	74656
"1613"	74360
"1614"	74065
"1615"	73771
"1616"	73478
"1617"	73186
"1618"	72896
"1619"	72607
"1620"	72319
"1621"	72032
"1622"	71746
"1623"	71461
"1624"	71178
"1625"	70895
"1626"	70614
"1627"	70334
"1628"	70055
"1629"	69777
"1630"	69500
"1631"	69224
"1632"	68950
"1633"	68676
"1634"	68404
"1635"	68132
"1636"	67862
"1637"	67593
"1638"	67324
"1639"	67057
"1640"	66791
"1641"	66526
"1642"	66262
"1643"	65999
"1644"	65738
"1645"	65477
"1646"	65217
"1647"	64958
"1648"	64701
"1649"	64444
"1650"	64188
"1651"	63934
"1652"	63680
"1653"	63427
"1654"	63176
"1655"	62925
"1656"	62675
"1657"	62427
"1658"	62179
"1659"	61932
"1660"	61687
"1661"	61442
"1662"	61198
"1663"	60955
"1664"	60714
"1665"	60473
"1666"	60233
"1667"	59994
"1668"	59756
"1669"	59519
"1670"	59283
"1671"	59048
"1672"	58813
"1673"	58580
"1674"	58348
"1675"	58116
"1676"	57886
"1677"	57656
"1678"	57427
"1679"	57199
"1680"	56972
"1681"	56746
"1682"	56521
"1683"	56297
"1684"	56074
"1685"	55851
"1686"	55630
"1687"	55409
"1688"	55189
"1689"	54970
"1690"	54752
"1691"	54535
"1692"	54319
"1693"	54103
"1694"	53889
"1695"	53675
"1696"	53462
"1697"	53250
"1698"	53039
"1699"	52828
"1700"	52619
"1701"	52410
"1702"	52202
"1703"	51995
"1704"	51789
"1705"	51583
"1706"	51379
"1707"	51175
"1708"	50972
"1709"	50770
"1710"	50568
"1711"	50368
"1712"	50168
"1713"	49969
"1714"	49771
"1715"	49573
"1716"	49377
"1717"	49181
"1718"	48986
"1719"	48791
"1720"	48598
"1721"	48405
"1722"	48213
"1723"	48022
"1724"	47831
"1725"	47642
"1726"	47453
"1727"	47264
"1728"	47077
"1729"	46890
"1730"	46704
"1731"	46519
"1732"	46335
"1733"	46151
"1734"	45968
"1735"	45785
"1736"	45604
"1737"	45423
"1738"	45243
"1739"	45063
"1740"	44884
"1741"	44706
"1742"	44529
"1743"	44353
"1744"	44177
"1745"	44001
"1746"	43827
"1747"	43653
"1748"	43480
"1749"	43307
"1750"	43136
"1751"	42965
"1752"	42794
"1753"	42624
